key= 684;523283097031581
key= 728;819813204411457
key= 762;616042776327475
key= 900;181349932599953
key= 695;412765307153682
key= 532;122034128357357
key= 626;222361335938055
key= 780;450963416154776
key= 748;715208461995022
key= 672;827212603470068
key= 752;413973133447737
key= 962;341565685979785
key= 945;136883955892273
key= 821;990406784504104
key= 764;428221589341729
key= 681;541207070785566
key= 820;727087214877401
key= 836;319932736427464
key= 923;839959110924414
key= 935;953027658977505
key= 1046;388992467613828
key= 917;174398691044888
key= 1028;776871631992953
key= 575;204118086322189
key= 661;412259262483206
key= 1056;927484849168487
key= 843;176038748642844
key= 731;246846243703018
key= 885;727710749682258
key= 940;854426378939440
key= 729;180145376850486
key= 896;431657198866546
key= 865;437626936174527
key= 601;132537045329080
key= 678;151546255820708
key= 925;657794347470311
key= 902;806543987204965
key= 752;189614123275517
key= 964;590294783479590
key= 891;288956813002396
key= 750;606922372752226
key= 1052;278694753895553
key= 903;578282824922470
key= 990;854599189430335
key= 634;201645432593088
key= 755;105387057775184
key= 1031;935798294504818
key= 816;744396125390372
key= 459;111031910615666
key= 1077;684879246258956
key= 917;969092075258333
key= 787;943335944114470
key= 1075;955893682097358
